Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
BJGYULKADHPKAQ-MPIMZMORNA-N,CHEMBL1173004,3362,A,6.09,chembl20,642499,9606,HTR6,2105,N=1C=2N(C3=C(SC=C3)C1NCCC4=CC=CC=C4)N=NC2S(C5=CC=CC(=C5)Cl)(=O)=O
BJLXTIRVHASGOE-LNNLXFCONA-N,24763349,3362,A,8.01773,pubchem,599941,9606,HTR6,2105,S(=O)(=O)(C1=CC2=C(NN=C2C=C1)C3CCN(CC3)C)C4=CC=5C(C=C4)=CC=CC5
BJLXTIRVHASGOE-LQFNOIFHNA-N,CHEMBL1783608,3362,A,8.02,chembl20,750092,9606,HTR6,2105,C1(=CC=2C(C3CCN(CC3)C)=NNC2C=C1)S(C4=CC=5C(C=C4)=CC=CC5)(=O)=O
BKRGVLQUQGGVSM-WPXWUSHPNA-N,CHEMBL157138,3362,A,8.26,chembl20,774719,9606,HTR6,2105,C1=2C[C@@H](CN(C1=CC=3C=4C2C=CCC4NC3)C)NC(N(CC)CC)=O
BKTIMQBBWPUUCH-UYBDAZJANA-N,CHEMBL1173286,3362,A,6.19,chembl20,642499,9606,HTR6,2105,N=1C=2N(C3=C(C1NCC=4SC=CC4)SC=C3)N=NC2S(=O)(=O)C5=CC=C(C=C5)Cl
BLGXFZZNTVWLAY-SCYLSFHTNA-N,CHEMBL15245,3362,A,6.11,chembl20,774719,9606,HTR6,2105,C12=C(C3=CC=CC=C3N1)CCN4[C@H]2C[C@@H]5[C@@H](C(=O)OC)[C@@H](O)CC[C@H]5C4
BHGFZMQEWPXOSG-UHFFFAOYNA-N,CHEMBL2376487,3362,A,8.0,chembl20,955727,9606,HTR6,2105,C=1(C=CC2=C(C1)C(=C(N2)C)C=3CCNCC3)N(=O)=O
BHHPHVUPDJBAGA-UHFFFAOYNA-N,CHEMBL235117,3362,A,8.41,chembl20,659849,9606,HTR6,2105,C=1C=CC=2C(=CN(C3CN(CCC3)C)C2N1)S(=O)(C4=CC(=CC(=C4)Cl)Cl)=O
BIFJJLCVMHISJA-UHFFFAOYNA-N,CHEMBL365471,3362,A,7.54,chembl20,454158,9606,HTR6,2105,N1(S(C=2C=CC(=CC2)N)(=O)=O)C3=C(CCCC3)C4=C1C=CC=C4
BIHUZGIRKQUXBU-BCTIMPTINA-N,CHEMBL1834222,3362,A,7.04,chembl20,771219,9606,HTR6,2105,N1(CC(C=N1)CC)/C(=N/S(C=2C(=CC=CC2)Cl)(=O)=O)/NCC=3C=CC=CC3
BIHUZGIRKQUXBU-BUTSXGEYNA-N,24855831,3362,A,7.03621,pubchem,621208,9606,HTR6,2105,ClC=1C(S(=O)(=O)N/C(/N2N=CC(C2)CC)=N/CC3=CC=CC=C3)=CC=CC1
CHVVPMVMKPMDFR-GPQMBLKYNA-N,CHEMBL2172192,3362,A,9.09,chembl20,863380,9606,HTR6,2105,C1=2N=C3C(=CN1N=C(C2S(C=4C=CC=CC4)(=O)=O)NC)CN(CC3)C
CHWGPAKCKQJKJN-UHFFFAOYNA-N,CHEMBL73979,3362,A,6.52,chembl20,3624,9606,HTR6,2105,C(C=1C=CC(=CC1)F)(C2CCN(CC2)CCC=3C=CC(=CC3)I)=O
CIDHJSQVKHMHFI-UHFFFAOYNA-N,CHEMBL179277,3362,A,9.0,chembl20,303182,9606,HTR6,2105,S(N1C=C(C2=CCNCC2)C3=C1C=CC(F)=C3)(C=4C=CC(=CC4)N)(=O)=O
CIEJSNBSRAEQCD-UHFFFAOYNA-N,90654845,3362,A,5.71108,pubchem,1126945,9606,HTR6,2105,FC1=CC=C(N2CCN(CCCCCN3C(C(=O)N(C3=O)CC4=CC=CC=C4)(C)C)CC2)C=C1
XZAPZJUTJUYZEL-PWNRRAGANA-N,10246904,3362,A,7.37675,pubchem,1067106,9606,HTR6,2105,S(=O)(=O)(C\1C(N2C(=N/C1=N\CCO)C=CC=C2)=N)C3=CC=CC=C3
XZAPZJUTJUYZEL-UHFFFAOYNA-N,CHEMBL3113363,3362,A,7.38,chembl20,1290697,9606,HTR6,2105,S(=O)(=O)(C1C(N=C2N(C1=N)C=CC=C2)=NCCO)C3=CC=CC=C3
CJGUBEHBJWODAS-UHFFFAOYNA-N,CHEMBL3289977,3362,A,5.8,chembl20,1366806,9606,HTR6,2105,S(=O)(=O)(NCCCN1CCN(CC1)C2=NOC=3C2=CC=CC3)C=4C=C5C=CC=CC5=CC4
CJTNSRUSBFDSOH-UHFFFAOYNA-N,CHEMBL129614,3362,A,7.96,chembl20,3611,9606,HTR6,2105,S(N1C=C(CCN(C)C)C2=C1C=CC(OC)=C2)(C=3C(Cl)=CC=CC3)(=O)=O
CJXHIKZSQLENLO-UHFFFAOYNA-N,44554394,3362,A,8.72125,pubchem,537072,9606,HTR6,2105,S(=O)(=O)(C1=NN(C=2C1=CC(N3CCNCC3)=CC2)CC)C=4C=5C(C=CC4)=CC=CC5
CKFOUPRHOQCFFM-UHFFFAOYNA-N,CHEMBL1079978,3362,A,6.95,chembl20,616576,9606,HTR6,2105,C=1C=C2N(C=C(C2=CC1)S(C=3C=CC=CC3)(=O)=O)C4CN(CC4)CC5=CC=CC=C5
CEHDRGBLVBQUPH-UHFFFAOYNA-N,CHEMBL411,3362,A,5.22,chembl20,774719,9606,HTR6,2105,CCC(C1=CC=C(O)C=C1)C(C2=CC=C(O)C=C2)=CC
CEQZERAXKANKQK-UHFFFAOYNA-N,CHEMBL238277,3362,A,8.0,chembl20,451120,9606,HTR6,2105,C1=CC=C2C(=C1)C(=CN2S(C3=CC=C(C=C3)Cl)(=O)=O)CCN
CEUORZQYGODEFX-HXTKINSTNA-N,CHEMBL1112,3362,A,7.05,chembl20,935747,9606,HTR6,2105,C1(=CC=CC(=C1Cl)N2CCN(CCCCOC=3C=CC4=C(C3)NC(CC4)=O)CC2)Cl
CEVYRUFPINJHBU-UHFFFAOYNA-N,CHEMBL478223,3362,A,8.1,chembl20,535877,9606,HTR6,2105,C=1C=2N(C=CC2C=C3CCNCCC13)S(C4=CC=CC=C4Cl)(=O)=O
CLVDURMOTVQKST-PKSOQXRJNA-N,20901265,3362,A,7.16115,pubchem,492092,9606,HTR6,2105,ClC=1C=C(S(=O)(=O)C=2N=NN3C4=C(SC=C4)C(NC5CCCCC5)=NC32)C=CC1
CMDKVJLGJQXJNY-LQFNOIFHNA-N,CHEMBL1085112,3362,A,7.6,chembl20,635521,9606,HTR6,2105,C=1C=CC(S(=O)(C2=CC3=C(C(CCC3)CNC=4N=CC=CN4)C=C2)=O)=CC1
CMJSIPQFDNXSOL-QWHCGFSZNA-N,CHEMBL1275709,3362,A,7.43,chembl20,685493,9606,HTR6,2105,N1C2=C(C([C@@H]3C[C@@H](CC3)N(C)C)=C1)C=C(C=C2)C#N
CKRQXBZZTZEABO-UHFFFAOYNA-N,CHEMBL493625,3362,A,5.55,chembl20,556692,9606,HTR6,2105,C1N(CCN(C1)C2=CC=CC(=C2)C(F)(F)F)CCCNS(C3=CC=C(C=C3)OC)(=O)=O
CKYIFJXFLBXUQQ-UHFFFAOYNA-N,11818252,3362,A,8.52288,pubchem,369091,9606,HTR6,2105,N(CCC=1C=2C(C(C1)CC3=CC=CC=C3)=CC=CC2)(C)C
FKWJERRBVKVXJN-IKNPWOKSNA-N,CHEMBL1086476,3362,A,8.9,chembl20,635521,9606,HTR6,2105,C1(=CC(=CC=C1)F)S(=O)(=O)C=2C=CC=3[C@@H](CCCC3C2)CNCCCS(O)(=O)=O
CGLZSUIRHPCPLB-UHFFFAOYNA-N,CHEMBL72574,3362,A,8.51,chembl20,3621,9606,HTR6,2105,S(N1C=C(CCN(C)C)C2=C1C=CC(OC)=C2)(C3=CC=C(C=C3)Cl)(=O)=O
CGSFFLVTUXMRJK-UHFFFAOYNA-N,9931929,3362,A,7.30103,pubchem,238747,9606,HTR6,2105,S(=O)(=O)(N1C2=C(C(C=3CCN(CC3)C)=C1)C=C(F)C=C2)C=4C=5C(C=CC4)=CC=CC5
WQRVLZPCOXHNAI-UHFFFAOYNA-N,CHEMBL522708,3362,A,5.8,chembl20,556323,9606,HTR6,2105,N=1C=2C=CC=C(OCCN3CCC(CC3)CC4=CC=CC(=C4)N5S(CCC5)(=O)=O)C2C=CC1C
CJMJDAAXKOQSCO-UHFFFAOYNA-N,CHEMBL576315,3362,A,8.26,chembl20,598758,9606,HTR6,2105,C=1C=CC2=C(N1)N(CCN)C=C2S(C3=CC=CC=C3)(=O)=O
CJNJTBVSPDHDIH-YAQRNVERNA-N,CHEMBL1668593,3362,A,7.93,chembl20,716899,9606,HTR6,2105,C1=NC2=C(S(C3=CC=C(C=C3)F)(=O)=O)C(NC)=NN2C=C1
ADEIHMYSULIEAK-LQKAKCGLNA-N,25117676,3362,A,7.4023,pubchem,459343,9606,HTR6,2105,S(=O)(=O)(C=1NN=C2C1C=C(N3C[C@H](N(C)C)CC3)C=C2)C=4C=5C(C=CC4)=CC=CC5
ADEIHMYSULIEAK-RFPWIKAMNA-N,25117677,3362,A,7.75696,pubchem,459343,9606,HTR6,2105,S(=O)(=O)(C=1NN=C2C1C=C(N3C[C@@H](N(C)C)CC3)C=C2)C=4C=5C(C=CC4)=CC=CC5
ADEIHMYSULIEAK-SDJGSLFKNA-N,CHEMBL597009,3362,A,7.76,chembl20,610401,9606,HTR6,2105,C1=C(C=CC2=C1C(=NN2)S(C3=C4C=CC=CC4=CC=C3)(=O)=O)N5C[C@H](CC5)N(C)C
ADEIHMYSULIEAK-VGUBEVBKNA-N,CHEMBL598444,3362,A,9.29,chembl20,610399,9606,HTR6,2105,C1=C(C=CC2=C1C(=NN2)S(C3=C4C=CC=CC4=CC=C3)(=O)=O)N5C[C@@H](CC5)N(C)C
ADETWEPXXIGKFW-NSJMMFDCNA-N,CHEMBL458002,3362,A,6.08,chembl20,516616,9606,HTR6,2105,C=1C(=C(C(N(CC=2C=CC(=C(C2)NC(C=3C=CC(=CC3)C4=CC=CC=C4)=O)C)N1)=O)Cl)N5CCNCC5
ADGNYVSGEVQHLZ-UHFFFAOYNA-N,16222869,3362,A,8.43063,pubchem,700330,9606,HTR6,2105,S(=O)(=O)(N1C2=C(CC(N(C)C)CC2)C3=C1C=CC(OC)=C3)C=4C=C(C=CC4)C(F)(F)F
ADOJHSKLRYYKAN-UHFFFAOYNA-N,CHEMBL368783,3362,A,5.22,chembl20,3626,9606,HTR6,2105,N1(C2=C(CCCC2)C=3C1=CC=C(OC)C3)CC4=CC=C(C=C4)N
AFZSMODLJJCVPP-UHFFFAOYNA-N,CHEMBL508112,3362,A,5.61,chembl20,774719,9606,HTR6,2105,C=1C=C2N=C(SC2=CC1)SSC3=NC4=C(S3)C=CC=C4
AGKMPGSBLMAGAX-UHFFFAOYNA-N,24965679,3362,A,8.84466,pubchem,719157,9606,HTR6,2105,BrC=1C(S(=O)(=O)N2C=3C(=C(CN4CCN(CC4)C)C=CC3)C=C2)=CC=CC1
NVMNYPPSMIZPHJ-UHFFFAOYNA-N,CHEMBL236314,3362,A,8.77,chembl20,448716,9606,HTR6,2105,C1(S(C=2C3=C(N=CC=C3)N(C2)C4CN(C(C)C)CCC4)(=O)=O)N5C(SC=C5)N=C1Cl
ACEHBQPPDDGCGZ-UHFFFAOYNA-N,CHEMBL7143,3362,A,7.22,chembl20,3664,9606,HTR6,2105,C1(=C(NC=2C1=CC(=CC2)OC)C)CCN(C)C
ACOAEBWKCOUSCQ-NSJMMFDCNA-N,CHEMBL1085836,3362,A,7.3,chembl20,634948,9606,HTR6,2105,C=1C=C2C(C(=O)NC3CCN(CC4=CC=CC=C4)CC3)CN(S(=O)(=O)C5=CC=C(C=6C5=CC=CC6)OC)C2=CC1
AEFDXRNFDYCLFW-MPIMZMORNA-N,CHEMBL1642882,3362,A,9.0,chembl20,699278,9606,HTR6,2105,O=S(C1=CC(=CC=C1)Cl)(=O)C=2NN=C3C2C=C(C=C3)NC4CCNCC4
AEFDXRNFDYCLFW-QWOVJGMINA-N,53324761,3362,A,9.0,pubchem,550750,9606,HTR6,2105,ClC=1C=C(S(=O)(=O)C2=NNC=3C2=CC(NC4CCNCC4)=CC3)C=CC1
AEIPBBCXMJIOKZ-MPIMZMORNA-N,CHEMBL1173061,3362,A,5.97,chembl20,642499,9606,HTR6,2105,N=1C=2N(C3=C(SC=C3)C1NC(CC4=CC=CC=C4)C)N=NC2S(C5=CC=CC=C5)(=O)=O
AEMDBHPCLNORNP-QGZVFWFLNA-N,11363934,3362,A,9.52288,pubchem,239580,9606,HTR6,2105,IC1=CC=C(S(=O)(=O)NC2=CC=3C(C[C@@H]4N(CCC4)C)=CNC3C=C2)C=C1
AEPVZNANVLFOQO-KRWDZBQONA-N,CHEMBL606706,3362,A,7.8,chembl20,303674,9606,HTR6,2105,C1=C(C=CC=2NC=C(C12)C[C@H]3N(CCC3)C)NS(C4=CC=CC=C4)(=O)=O
AEPVZNANVLFOQO-QGZVFWFLNA-N,CHEMBL606546,3362,A,9.0,chembl20,303674,9606,HTR6,2105,C1=C(C=CC=2NC=C(C12)C[C@@H]3N(CCC3)C)NS(C4=CC=CC=C4)(=O)=O
AFCBIBSYJSKCST-LQFNOIFHNA-N,CHEMBL1642849,3362,A,8.85,chembl20,699278,9606,HTR6,2105,O=S(C1=CC=CC=2C1=CC=CC2)(=O)C=3NN=C4C3C=C(C=C4)NCC(N)C
AFCBIBSYJSKCST-MPIMZMORNA-N,53318108,3362,A,8.85387,pubchem,550750,9606,HTR6,2105,S(=O)(=O)(C1=NNC=2C1=CC(NCC(N)C)=CC2)C=3C=4C(C=CC3)=CC=CC4
AFEOLFPUJYURJM-UHFFFAOYNA-N,CHEMBL1173578,3362,A,8.46,chembl20,642500,9606,HTR6,2105,N=1C=2N(C3=C(SC=C3)C1N(CC4=CC=CC=C4)C)N=NC2S(=O)(=O)C5=CC=CC(=C5)Cl
AAWQGWQWNPBUQQ-UHFFFAOYNA-N,CHEMBL527098,3362,A,8.57,chembl20,501433,9606,HTR6,2105,C1(=CC=CC(OS(C2=CC=3C(C=C2)=CC=CC3)(=O)=O)=C1C)C4CCNCC4
ABACOHMKABNQSM-UHFFFAOYNA-N,CHEMBL358948,3362,A,7.23,chembl20,1290697,9606,HTR6,2105,C=1(S(C2=CC=3C=CC=CC3C=C2)(=O)=O)C(N4C=CC=CC4=NC1SC)=N
AADWHZPNHCHIAB-UHFFFAOYNA-N,52915983,3362,A,5.86012,pubchem,590091,9606,HTR6,2105,S(=O)(=O)(C=1C(N2CCNCC2)=NN3C1N=C(C=C3C)C)C4=CC=CC=C4
DTKVNMBPDFYOHI-UHFFFAOYNA-N,CHEMBL247872,3362,A,6.68,chembl20,454158,9606,HTR6,2105,N1(C2=C(C(CCN(C)C)=C1)C=CC=C2)S(=O)(=O)C3CCCCC3
AALHLJWQEACLLK-QWOVJGMINA-N,18560538,3362,A,7.4318,pubchem,492092,9606,HTR6,2105,S(=O)(=O)(C=1N=NN2C3=C(SC=C3)C(NC(C4=CC=CC=C4)C)=NC21)C5=CC=CC=C5
AARDSTBEQZRSQU-UHFFFAOYNA-N,CHEMBL249034,3362,A,8.1,chembl20,458154,9606,HTR6,2105,C1=C(N(=O)=O)C(=CC(=C1)N2CCNCC2)NCC3=CC=C(C=C3)Cl
AHMBKTMJOBDXMV-UHFFFAOYNA-N,CHEMBL380777,3362,A,7.24,chembl20,320876,9606,HTR6,2105,S(C1=C(N=C(O1)C)C)(N2C=C(C3=CCCNC3)C=4C2=CC=CC4)(=O)=O
AHOYQHGLIRKRJW-UHFFFAOYNA-N,45484298,3362,A,7.93181,pubchem,447580,9606,HTR6,2105,ClC1=C(S(=O)(=O)C=2C=3C(N(CCN(C)C)C2)=NC=CC3)C=C(Cl)C=C1
BTDOTMXJSMYAQX-NMHRWYTENA-N,62705458,3362,A,6.0655,pubchem,780305,9606,HTR6,2105,BrC=1C=C2C(C=NC2=CC1)=CC=3NC(=NC3O)NC
BTGHSCPZVVEEBE-UHFFFAOYNA-N,44435607,3362,A,8.07058,pubchem,300690,9606,HTR6,2105,S(=O)(=O)(C1=CN(C2CCNC2)C3=NC=CC=C31)C4=CC=C(F)C=C4
BVKANTILECVJES-UHFFFAOYNA-N,24966738,3362,A,7.04234,pubchem,719157,9606,HTR6,2105,BrC=1C(S(=O)(=O)N2C=3C(=C(CN4CCN(CC4)C)C=CC3)C(Cl)=C2)=CC=CC1
BVLXMLWWMOCFLX-UHFFFAOYNA-N,CHEMBL3113359,3362,A,7.68,chembl20,1290697,9606,HTR6,2105,S(=O)(=O)(C1=C(N=C2N(C1=N)C=CC=C2)OC)C3=CC=CC=C3
BWHRVFMYBFRUSS-UHFFFAOYNA-N,CHEMBL114048,3362,A,8.52,chembl20,3617,9606,HTR6,2105,S(N1C=C(CCN(CC2=CC=CC=C2)C)C=3C1=CC=C(OC)C3)(C4=CC=C(C=C4)N)(=O)=O
BWJSQXMXWCOSKA-UHFFFAOYNA-N,57400392,3362,A,7.6517,pubchem,638612,9606,HTR6,2105,S(=O)(=O)(C1=CC=2OC=3C4(NCCC3C2C=C1)CCOC4)C=5C=C(F)C=CC5
BWJSQXMXWCOSKA-UHFFFAOYNA-N,57400392,64354,A,6.88107,pubchem,638613,10116,HTR6,2105,S(=O)(=O)(C1=CC=2OC=3C4(NCCC3C2C=C1)CCOC4)C=5C=C(F)C=CC5
BWJVVDXMXAHTNJ-UHFFFAOYNA-N,54584108,3362,A,7.09151,pubchem,599884,9606,HTR6,2105,S(C1=CC=2N3C(CC2C=C1)CNCC3)C=4C(=CC=CC4)C
BWMGZQWVZZKPMM-UHFFFAOYNA-N,44435633,3362,A,7.95468,pubchem,300690,9606,HTR6,2105,ClC1=CC=C(S(=O)(=O)C2=CN(C3CN(CCC3)C(C)C)C4=NC=CC=C42)C=C1
BTYCJUQGNQVLTJ-UHFFFAOYNA-N,CHEMBL183629,3362,A,6.09,chembl20,308007,9606,HTR6,2105,C=1(S(=O)(=O)C2=CC=CC=C2)C=3C(=CC=C(C3)OC)N(C1)CCN4CCCCC4
BUGXDURAZFUGEK-UHFFFAOYNA-N,CHEMBL2159473,3362,A,5.75,chembl20,855540,9606,HTR6,2105,C1(NS(C2=CC=CS2)(=O)=O)CCN(C1)CCOC3=CC=CC(=C3)F
BQUWPDFLPFZZKM-UHFFFAOYNA-N,44390010,3362,A,7.24413,pubchem,238738,9606,HTR6,2105,O=C(C=1C=2C(C(N3CCNCC3)=CC1)=CC=CC2)C=4C=CC=CC4
BRFIXVBGQJPITO-UHFFFAOYNA-N,CHEMBL400627,3362,A,8.57,chembl20,659849,9606,HTR6,2105,C=1C=NC=2N(C=C(S(C3=CC(=CC=C3)F)(=O)=O)C2C1)C4CNCC4
BRGHAIWCFQUAFH-UHFFFAOYNA-N,CHEMBL178691,3362,A,8.03,chembl20,3626,9606,HTR6,2105,N1(S(C2=CC=C(C=C2)C)(=O)=O)C3=C(C(CN(C)C)CCC3)C=4C1=CC=C(OC)C4
BPURISIIOQRMLB-TURZUDJPNA-N,CHEMBL2414713,3362,A,5.54,chembl20,976209,9606,HTR6,2105,C1=CC=C2C(=C1)C(=C(N2S(C3=CC=C(C=C3)F)(=O)=O)C4=CC=CC=C4)/C=N/N5CCN(CC5)C
BPVLKJSAFIGBKX-UHFFFAOYNA-N,56944667,3362,A,6.85387,pubchem,1152666,9606,HTR6,2105,S(=O)(=O)(NCCCCN1CCC(CC1)C2=NOC=3C2=CC=C(F)C3)C=4C=C(C=CC4)C
BPYUMJZGWGZTRC-UHFFFAOYNA-N,44395604,3362,A,7.24413,pubchem,239013,9606,HTR6,2105,S(=O)(=O)(C=1C=2C(N(CCN(C)C)C1)=CC=CC2)C3=CC=C(C=C3)C
BQAGFUFXRVTYBY-UHFFFAOYNA-N,25024726,3362,A,8.03012,pubchem,600486,9606,HTR6,2105,ClC=1C2=C(N(S(=O)(=O)C3=CC=C(Cl)C=C3)C1)C=CC(CN4CCN(CC4)C)=C2
BQDBCWZXPYWQGM-UHFFFAOYNA-N,71449641,3362,A,6.50169,pubchem,694796,9606,HTR6,2105,S(=O)(=O)(NCC1CCN(CC1)CCOC=2C(C3=CC=CC=C3)=CC=CC2)C4=CC=C(F)C=C4
BQLYGLDNQZMPQV-WYUMXYHSNA-N,CHEMBL1668594,3362,A,8.7,chembl20,716899,9606,HTR6,2105,C=1(C=C(N2N=C(C(S(C=3C=CC(=CC3)O)(=O)=O)=C2N1)NC)C)C
BLLHVQMDNWSRPO-UHFFFAOYNA-N,CHEMBL3233673,3362,A,5.13,chembl20,1337825,9606,HTR6,2105,CC1(C)C(N(C(N1CCCCCN2CCN(CC2)C3=CC=C(C=C3F)F)=O)CC4=CC=CC=C4)=O
BBJNWLIJBDDETJ-JJAMVBNCNA-N,CHEMBL574404,3362,A,8.1,chembl20,589223,9606,HTR6,2105,C=1N2C(=C(N=C2SC1)Cl)S(N3C=4C(C(=C3)/C(=N/N=C(N)N)/C)=CC=CC4)(=O)=O
BBRKGPGDRROGPR-QWOVJGMINA-N,16019610,3362,A,6.85387,pubchem,492092,9606,HTR6,2105,ClC=1C=C(S(=O)(=O)C=2N=NN3C4=C(SC=C4)C(NC5CCCCCC5)=NC32)C=CC1
BBSVXLFIZJQQOV-UHFFFAOYNA-N,16222656,3362,A,7.91364,pubchem,700330,9606,HTR6,2105,ClC1=CC=2C=3CC(N(C)C)CCC3N(S(=O)(=O)C=4C=C(C=CC4)C(F)(F)F)C2C=C1
BBTXWCWRPWDRBU-UHFFFAOYNA-N,CHEMBL1173205,3362,A,5.7,chembl20,642499,9606,HTR6,2105,N=1C=2N(C=3C=CSC3C1N4CC(CCC4)C)N=NC2S(C5=CC=CC(=C5)Cl)(=O)=O
BCOTUUNTPYJFKB-UHFFFAOYNA-N,10563312,3362,A,6.73283,pubchem,238424,9606,HTR6,2105,O(C=1C=C2C(=C(NC2=CC1)CCC)CCN(C)C)C
BCQFDRDTLZIOGL-UHFFFAOYNA-N,CHEMBL180298,3362,A,7.27,chembl20,302832,9606,HTR6,2105,C=1(C2=C(C=CC=C2)C(=CC1)Br)N3CCNCC3
BDBDYFWUCQEXEB-UHFFFAOYNA-N,CHEMBL3290000,3362,A,6.89,chembl20,1366806,9606,HTR6,2105,S(=O)(=O)(NCCCCN1CCC(CC1)C2=NOC=3C2=CC=C(C3)F)C=4SC=CC4
AZGOVLGMSGAOMP-FZYUQVBKNA-N,CHEMBL404232,3362,A,5.06,chembl20,989089,9606,HTR6,2105,C=1C=C2C(/C=C/3\C(N(C(N3C)=N)C)=O)=CNC2=CC1
AZMWVAJCQCQPGQ-UHFFFAOYNA-N,CHEMBL236336,3362,A,9.05,chembl20,659849,9606,HTR6,2105,C=1C=NC=2N(C=C(S(C3=CC(=CC=C3)Br)(=O)=O)C2C1)C4CN(CC4)C
AZRDEVBTTFJBNM-UHFFFAOYNA-N,CHEMBL360642,3362,A,7.36,chembl20,303107,9606,HTR6,2105,C=1(S(=O)(=O)C=2C=CC=CC2)C=3C(=CC=C(C3)F)N(C1)CCN(C)C
AZXATNGYDIGGJK-UHFFFAOYNA-N,10141477,3362,A,7.85387,pubchem,254401,9606,HTR6,2105,BrC=1C(S(=O)(=O)N2C=C(C3CCN(C3)CC4=CC=CC=C4)C=5C2=CC=CC5)=CC=CC1
BFOXZWKSDUOKPO-UHFFFAOYNA-N,CHEMBL1668566,3362,A,6.81,chembl20,716899,9606,HTR6,2105,C=1(C=C(N2N=C(C(S(C3=CC=CC=C3)(=O)=O)=C2N1)SC)COC)C
BFQIOOYNLCWKIJ-LQFNOIFHNA-N,CHEMBL283036,3362,A,5.15,chembl20,3627,9606,HTR6,2105,C1(=CNC2=C1C=CC=N2)CN3CCN(CC3)C=4C=CC(C(F)(F)F)=CC4
BFSUWBJMIHVIET-UHFFFAOYNA-N,90654841,3362,A,5.53373,pubchem,1126945,9606,HTR6,2105,O=C1N(C(=O)N(C1(C)C)CCCCCN2CCN(CC2)C3=CC(OC)=CC=C3)CC4=CC=CC=C4
BFTGZENXFFDRLJ-ALGICJAMNA-N,CHEMBL1085036,3362,A,9.0,chembl20,635521,9606,HTR6,2105,C1(S(=O)(=O)C2=CC3=C(C=C2)[C@@H](CCC3)CNCC(NC)=O)=CC(=CC=C1)F
BFYREPOKALKNEE-UHFFFAOYNA-N,CHEMBL2172190,3362,A,5.94,chembl20,863381,9606,HTR6,2105,C12=C(S(C3=CC=C(C=C3)F)(=O)=O)C(SC)=NN1C=C4C(=N2)CCN(C)C4
BGBNMDBTYCCSBL-XFXZXTDPNA-N,CHEMBL591570,3362,A,6.0,chembl20,603319,9606,HTR6,2105,N1(/C=C\C2=CC=CC=C2)C=3C=CC(=CC3C=4CN(CCC41)C)F
BESNZYMZQGHFDT-UHFFFAOYNA-N,CHEMBL1950774,3362,A,9.13,chembl20,804508,9606,HTR6,2105,C1(S(C=2C3=C(NC2)C=CC=C3)(=O)=O)=CC=C4C(=C1)C5=C(N4C)CC6NC5CC6
BDHMSYNBSBZCAF-GBVACIEGNA-N,CHEMBL1628588,3362,A,9.0,chembl20,689022,9606,HTR6,2105,C1(=CC=C(S(NC2=CC(=C(OC)C=C2)N3CCN(CC3)C)(=O)=O)C=C1)[125I]
BDHMSYNBSBZCAF-UHFFFAOYNA-N,3248571,3362,A,7.72125,pubchem,762125,9606,HTR6,2105,IC1=CC=C(S(=O)(=O)NC=2C=C(N3CCN(CC3)C)C(OC)=CC2)C=C1
BDKVBWPWGGJBRI-UHFFFAOYNA-N,CHEMBL565730,3362,A,8.33,chembl20,598758,9606,HTR6,2105,C=1C=CC=2C(S(C3=CC=CC=C3)(=O)=O)=C(N(C2N1)CCN(C)C)C
AVVGRPNMDFPACP-UHFFFAOYNA-N,CHEMBL306569,3362,A,6.74,chembl20,3621,9606,HTR6,2105,S(N1C2=C(C=CC=C2OC)C(=C1)CCN(C)C)(C3=CC(OC)=CC=C3OC)(=O)=O
ZCKIJBXGJTZDMB-UHFFFAOYNA-N,11414926,3362,A,6.28067,pubchem,6507,9606,HTR6,2105,S(=O)(=O)(C1=CC=CC=C1)C(C=NC2=NC=CC=C2)C#N
BYYSKUBHHAVRPY-UHFFFAOYNA-N,71456944,3362,A,7.21318,pubchem,700330,9606,HTR6,2105,BrC1=CC=2C=3CC(N(C)C)CCC3N(S(=O)(=O)C4=C(F)C(F)=C(F)C=C4)C2C=C1
BZDGCBXVIKXHFH-LQFNOIFHNA-N,CHEMBL2393246,3362,A,7.52,chembl20,963825,9606,HTR6,2105,N1=C(N=C2C(=C1NC3=CC(=CC=C3)OC)CCNCC2)CC4=CC=CC=C4
CACLUIQWYMWMBO-UHFFFAOYNA-N,44388931,3362,A,7.92082,pubchem,239088,9606,HTR6,2105,S(=O)(=O)(N1C=C(C2CCNCC2)C=3C1=CC=CC3)C4=CC=CC=C4
CAIMQNVKUDPTFZ-UHFFFAOYNA-N,CHEMBL176218,3362,A,7.74,chembl20,303258,9606,HTR6,2105,C=1(S(NC2=CC=3C(C(C(N(C)C)=O)=O)=CNC3C=C2)(=O)=O)N4C(SC=C4)=NC1Cl
BYBLEWFAAKGYCD-UHFFFAOYNA-N,CHEMBL91,3362,A,5.3,chembl20,774719,9606,HTR6,2105,C=1(C(=CC(=CC1)Cl)Cl)C(CN2C=NC=C2)OCC=3C(=CC(=CC3)Cl)Cl
BYIPSJSCVXORRR-UHFFFAOYNA-N,CHEMBL2165531,3362,A,7.39,chembl20,861074,9606,HTR6,2105,O=S(=O)(N1C2=CC=C(C=C2C3=C1CCC(C3)N(C)C)Cl)C4=CC=C(C=C4)Br
